ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,C_TYP_REG_SERVICE,L_TYP_REG_SERVICE,TONNAGE_DMA
2009,11,Ile-de-France,77,Seine-et-Marne,07B,Déblais et gravats,02F,Stockage pour inertes,"58027,96"
2009,11,Ile-de-France,77,Seine-et-Marne,07B,Déblais et gravats,02Z,Non précisé,"8428,38"
2009,11,Ile-de-France,77,Seine-et-Marne,07Z,Autres,02A,Valorisation matière,"616,18"
2009,11,Ile-de-France,77,Seine-et-Marne,07Z,Autres,02B,Incinération avec récupération d'énergie,"3306,35"
2009,11,Ile-de-France,77,Seine-et-Marne,07Z,Autres,02C,Incinération sans récupération d'énergie,"0,04"
2009,11,Ile-de-France,77,Seine-et-Marne,07Z,Autres,02D,Stockage,"27051,68"
2009,11,Ile-de-France,78,Yvelines,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"23555,00"
2009,11,Ile-de-France,78,Yvelines,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"359225,71"
2009,11,Ile-de-France,78,Yvelines,07A,Ordures ménagères résiduelles,02D,Stockage,"40,86"
2009,11,Ile-de-France,78,Yvelines,07A,Ordures ménagères résiduelles,02Z,Non précisé,"56,41"
2009,11,Ile-de-France,78,Yvelines,07E,Matériaux recyclables,02A,Valorisation matière,"102497,27"
2009,11,Ile-de-France,78,Yvelines,07E,Matériaux recyclables,02E,Valorisation organique,"275,12"
2009,11,Ile-de-France,78,Yvelines,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"1526,15"
2009,11,Ile-de-France,78,Yvelines,07E,Matériaux recyclables,02Z,Non précisé,"2686,77"
2009,11,Ile-de-France,78,Yvelines,07F,Déchets verts et biodéchets,02E,Valorisation organique,"70587,08"
2009,11,Ile-de-France,78,Yvelines,07C,Encombrants,02A,Valorisation matière,"37033,58"
2009,11,Ile-de-France,78,Yvelines,07C,Encombrants,02B,Incinération avec récupération d'énergie,"1725,13"
2009,11,Ile-de-France,78,Yvelines,07C,Encombrants,02D,Stockage,"18831,45"
2009,11,Ile-de-France,78,Yvelines,07C,Encombrants,02Z,Non précisé,"1846,88"
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1836,17"
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"66,60"
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"24,83"
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"1,94"
2009,11,Ile-de-France,78,Yvelines,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"681,23"
2009,11,Ile-de-France,78,Yvelines,07B,Déblais et gravats,02A,Valorisation matière,"4559,17"
2009,11,Ile-de-France,78,Yvelines,07B,Déblais et gravats,02D,Stockage,"11399,94"
2009,11,Ile-de-France,78,Yvelines,07B,Déblais et gravats,02F,Stockage pour inertes,"16681,37"
2009,11,Ile-de-France,78,Yvelines,07B,Déblais et gravats,02Z,Non précisé,"3403,20"
2009,11,Ile-de-France,78,Yvelines,07Z,Autres,02B,Incinération avec récupération d'énergie,"4204,00"
2009,11,Ile-de-France,78,Yvelines,07Z,Autres,02D,Stockage,"1396,48"
2009,11,Ile-de-France,78,Yvelines,07Z,Autres,02Z,Non précisé,"2459,47"
2009,11,Ile-de-France,91,Essonne,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"25275,95"
2009,11,Ile-de-France,91,Essonne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"314168,24"
2009,11,Ile-de-France,91,Essonne,07A,Ordures ménagères résiduelles,02D,Stockage,"2514,72"
2009,11,Ile-de-France,91,Essonne,07E,Matériaux recyclables,02A,Valorisation matière,"84882,60"
2009,11,Ile-de-France,91,Essonne,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"1323,34"
2009,11,Ile-de-France,91,Essonne,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,00"
2009,11,Ile-de-France,91,Essonne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"89874,51"
2009,11,Ile-de-France,91,Essonne,07C,Encombrants,02A,Valorisation matière,"18407,77"
2009,11,Ile-de-France,91,Essonne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"1546,04"
2009,11,Ile-de-France,91,Essonne,07C,Encombrants,02D,Stockage,"47667,95"
2009,11,Ile-de-France,91,Essonne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"3396,26"
2009,11,Ile-de-France,91,Essonne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"0,08"
2009,11,Ile-de-France,91,Essonne,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"79,07"
2009,11,Ile-de-France,91,Essonne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"188,85"
2009,11,Ile-de-France,91,Essonne,07B,Déblais et gravats,02D,Stockage,"31877,59"
2009,11,Ile-de-France,91,Essonne,07B,Déblais et gravats,02F,Stockage pour inertes,"8712,42"
2009,11,Ile-de-France,91,Essonne,07Z,Autres,02A,Valorisation matière,"1041,84"
2009,11,Ile-de-France,92,Hauts-de-seine,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"488118,44"
2009,11,Ile-de-France,92,Hauts-de-seine,07E,Matériaux recyclables,02A,Valorisation matière,"83719,17"
2009,11,Ile-de-France,92,Hauts-de-seine,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"733,85"
2009,11,Ile-de-France,92,Hauts-de-seine,07E,Matériaux recyclables,02Z,Non précisé,"632,75"
2009,11,Ile-de-France,92,Hauts-de-seine,07F,Déchets verts et biodéchets,02E,Valorisation organique,"8472,06"
2009,11,Ile-de-France,92,Hauts-de-seine,07C,Encombrants,02A,Valorisation matière,"45587,58"
2009,11,Ile-de-France,92,Hauts-de-seine,07C,Encombrants,02B,Incinération avec récupération d'énergie,"448,29"
2009,11,Ile-de-France,92,Hauts-de-seine,07C,Encombrants,02D,Stockage,"2434,59"
2009,11,Ile-de-France,92,Hauts-de-seine,07C,Encombrants,02Z,Non précisé,"670,58"
2009,11,Ile-de-France,92,Hauts-de-seine,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1055,70"
2009,11,Ile-de-France,92,Hauts-de-seine,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"9,73"
2009,11,Ile-de-France,92,Hauts-de-seine,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"255,52"
2009,11,Ile-de-France,92,Hauts-de-seine,07B,Déblais et gravats,02D,Stockage,"5824,48"
2009,11,Ile-de-France,92,Hauts-de-seine,07B,Déblais et gravats,02F,Stockage pour inertes,"4077,20"
2009,11,Ile-de-France,92,Hauts-de-seine,07B,Déblais et gravats,02Z,Non précisé,"1579,15"
2009,11,Ile-de-France,92,Hauts-de-seine,07Z,Autres,02Z,Non précisé,"551,12"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"204980,10"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07A,Ordures ménagères résiduelles,02D,Stockage,"282770,57"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07A,Ordures ménagères résiduelles,02Z,Non précisé,"3410,63"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07E,Matériaux recyclables,02A,Valorisation matière,"58264,37"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07E,Matériaux recyclables,02E,Valorisation organique,"211,00"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07E,Matériaux recyclables,02D,Stockage,"415,82"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07E,Matériaux recyclables,02Z,Non précisé,"1393,46"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07F,Déchets verts et biodéchets,02A,Valorisation matière,"318,34"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07F,Déchets verts et biodéchets,02E,Valorisation organique,"11159,50"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07F,Déchets verts et biodéchets,02D,Stockage,"5637,49"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07F,Déchets verts et biodéchets,02Z,Non précisé,"1696,10"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07C,Encombrants,02A,Valorisation matière,"32530,40"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07C,Encombrants,02B,Incinération avec récupération d'énergie,"174,28"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07C,Encombrants,02D,Stockage,"20464,34"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07C,Encombrants,02Z,Non précisé,"12394,50"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"267,41"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"36,29"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"61,00"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"1249,75"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07B,Déblais et gravats,02D,Stockage,"2594,55"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07B,Déblais et gravats,02F,Stockage pour inertes,"8910,54"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07B,Déblais et gravats,02Z,Non précisé,"17424,10"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07Z,Autres,02B,Incinération avec récupération d'énergie,"10411,00"
2009,11,Ile-de-France,93,Seine-Saint-Denis,07Z,Autres,02Z,Non précisé,"3504,83"
2009,11,Ile-de-France,94,Val-de-Marne,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"6799,86"
2009,11,Ile-de-France,94,Val-de-Marne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"380597,65"
2009,11,Ile-de-France,94,Val-de-Marne,07E,Matériaux recyclables,02A,Valorisation matière,"71724,75"
2009,11,Ile-de-France,94,Val-de-Marne,07E,Matériaux recyclables,02Z,Non précisé,"3,32"
2009,11,Ile-de-France,94,Val-de-Marne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"356,70"
2009,11,Ile-de-France,94,Val-de-Marne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"24764,63"
2009,11,Ile-de-France,94,Val-de-Marne,07C,Encombrants,02A,Valorisation matière,"29205,45"
2009,11,Ile-de-France,94,Val-de-Marne,07C,Encombrants,02B,Incinération avec récupération d'énergie,"2217,52"
2009,11,Ile-de-France,94,Val-de-Marne,07C,Encombrants,02D,Stockage,"28688,98"
2009,11,Ile-de-France,94,Val-de-Marne,07C,Encombrants,02Z,Non précisé,"2519,66"
2009,11,Ile-de-France,94,Val-de-Marne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"626,32"
2009,11,Ile-de-France,94,Val-de-Marne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"53,73"
2009,11,Ile-de-France,94,Val-de-Marne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"629,10"
2009,11,Ile-de-France,94,Val-de-Marne,07B,Déblais et gravats,02A,Valorisation matière,"2637,43"
2009,11,Ile-de-France,94,Val-de-Marne,07B,Déblais et gravats,02D,Stockage,"4901,00"
2009,11,Ile-de-France,94,Val-de-Marne,07B,Déblais et gravats,02F,Stockage pour inertes,"12608,16"
2009,11,Ile-de-France,94,Val-de-Marne,07Z,Autres,02A,Valorisation matière,"280,28"
2009,11,Ile-de-France,94,Val-de-Marne,07Z,Autres,02B,Incinération avec récupération d'énergie,"2184,00"
2009,11,Ile-de-France,94,Val-de-Marne,07Z,Autres,02Z,Non précisé,"0,08"
2009,11,Ile-de-France,95,Val-d'Oise,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"950,00"
2009,11,Ile-de-France,95,Val-d'Oise,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"81404,99"
2009,11,Ile-de-France,95,Val-d'Oise,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"280553,33"
2009,11,Ile-de-France,95,Val-d'Oise,07E,Matériaux recyclables,02A,Valorisation matière,"65244,46"
2009,11,Ile-de-France,95,Val-d'Oise,07E,Matériaux recyclables,02E,Valorisation organique,"1091,00"
2009,11,Ile-de-France,95,Val-d'Oise,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"795,22"
2009,11,Ile-de-France,95,Val-d'Oise,07E,Matériaux recyclables,02D,Stockage,"1101,00"
2009,11,Ile-de-France,95,Val-d'Oise,07F,Déchets verts et biodéchets,02E,Valorisation organique,"40164,64"
2009,11,Ile-de-France,95,Val-d'Oise,07C,Encombrants,02A,Valorisation matière,"39020,10"
2009,11,Ile-de-France,95,Val-d'Oise,07C,Encombrants,02B,Incinération avec récupération d'énergie,"2692,00"
2009,11,Ile-de-France,95,Val-d'Oise,07C,Encombrants,02D,Stockage,"22642,82"
2009,11,Ile-de-France,95,Val-d'Oise,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1564,62"
2009,11,Ile-de-France,95,Val-d'Oise,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"229,67"
2009,11,Ile-de-France,95,Val-d'Oise,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"0,06"
2009,11,Ile-de-France,95,Val-d'Oise,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"780,86"
2009,11,Ile-de-France,95,Val-d'Oise,07B,Déblais et gravats,02A,Valorisation matière,"64,05"
2009,11,Ile-de-France,95,Val-d'Oise,07B,Déblais et gravats,02D,Stockage,"11360,27"
2009,11,Ile-de-France,95,Val-d'Oise,07B,Déblais et gravats,02F,Stockage pour inertes,"30708,66"
2009,11,Ile-de-France,95,Val-d'Oise,07Z,Autres,02D,Stockage,"2869,00"
2009,28,Normandie,14,Calvados,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"87075,36"
2009,28,Normandie,14,Calvados,07A,Ordures ménagères résiduelles,02C,Incinération sans récupération d'énergie,"18915,00"
2009,28,Normandie,14,Calvados,07A,Ordures ménagères résiduelles,02D,Stockage,"101613,66"
2009,28,Normandie,14,Calvados,07A,Ordures ménagères résiduelles,02Z,Non précisé,"4046,47"
2009,28,Normandie,14,Calvados,07E,Matériaux recyclables,02A,Valorisation matière,"70173,30"
2009,28,Normandie,14,Calvados,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"4368,42"
2009,28,Normandie,14,Calvados,07E,Matériaux recyclables,02D,Stockage,"390,00"
2009,28,Normandie,14,Calvados,07E,Matériaux recyclables,02Z,Non précisé,"263,87"
2009,28,Normandie,14,Calvados,07F,Déchets verts et biodéchets,02A,Valorisation matière,"620,00"
2009,28,Normandie,14,Calvados,07F,Déchets verts et biodéchets,02E,Valorisation organique,"89898,45"
2009,28,Normandie,14,Calvados,07C,Encombrants,02A,Valorisation matière,"5267,39"
2009,28,Normandie,14,Calvados,07C,Encombrants,02B,Incinération avec récupération d'énergie,"286,00"
2009,28,Normandie,14,Calvados,07C,Encombrants,02D,Stockage,"35796,58"
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2856,21"
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"325,61"
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"0,75"
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"192,42"
2009,28,Normandie,14,Calvados,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"2,50"
2009,28,Normandie,14,Calvados,07B,Déblais et gravats,02A,Valorisation matière,"4208,97"
2009,28,Normandie,14,Calvados,07B,Déblais et gravats,02D,Stockage,"5440,82"
2009,28,Normandie,14,Calvados,07B,Déblais et gravats,02F,Stockage pour inertes,"38422,38"
2009,28,Normandie,14,Calvados,07Z,Autres,02A,Valorisation matière,"11,07"
2009,28,Normandie,14,Calvados,07Z,Autres,02E,Valorisation organique,"1400,00"
2009,28,Normandie,14,Calvados,07Z,Autres,02B,Incinération avec récupération d'énergie,"3,48"
2009,28,Normandie,27,Eure,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"4007,00"
2009,28,Normandie,27,Eure,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"113705,90"
2009,28,Normandie,27,Eure,07A,Ordures ménagères résiduelles,02D,Stockage,"48796,86"
2009,28,Normandie,27,Eure,07A,Ordures ménagères résiduelles,02Z,Non précisé,"642,07"
2009,28,Normandie,27,Eure,07E,Matériaux recyclables,02A,Valorisation matière,"50671,17"
2009,28,Normandie,27,Eure,07E,Matériaux recyclables,02E,Valorisation organique,"6264,65"
2009,28,Normandie,27,Eure,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"644,00"
2009,28,Normandie,27,Eure,07E,Matériaux recyclables,02Z,Non précisé,"3270,77"
2009,28,Normandie,27,Eure,07F,Déchets verts et biodéchets,02E,Valorisation organique,"75163,95"
2009,28,Normandie,27,Eure,07F,Déchets verts et biodéchets,02D,Stockage,"4113,22"
2009,28,Normandie,27,Eure,07F,Déchets verts et biodéchets,02Z,Non précisé,"6,92"
2009,28,Normandie,27,Eure,07C,Encombrants,02A,Valorisation matière,"5774,04"
2009,28,Normandie,27,Eure,07C,Encombrants,02D,Stockage,"18734,49"
2009,28,Normandie,27,Eure,07C,Encombrants,02F,Stockage pour inertes,"9246,03"
2009,28,Normandie,27,Eure,07C,Encombrants,02Z,Non précisé,"2,20"
2009,28,Normandie,27,Eure,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"2727,95"
2009,28,Normandie,27,Eure,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"325,55"
2009,28,Normandie,27,Eure,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"118,76"
2009,28,Normandie,27,Eure,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"608,31"
2009,28,Normandie,27,Eure,07B,Déblais et gravats,02A,Valorisation matière,"4860,00"
2009,28,Normandie,27,Eure,07B,Déblais et gravats,02B,Incinération avec récupération d'énergie,"3341,50"
2009,28,Normandie,27,Eure,07B,Déblais et gravats,02D,Stockage,"8399,90"
2009,28,Normandie,27,Eure,07B,Déblais et gravats,02F,Stockage pour inertes,"26189,87"
2009,28,Normandie,27,Eure,07Z,Autres,02A,Valorisation matière,"0,37"
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"4105,00"
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"14130,06"
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"5112,22"
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,02D,Stockage,"106612,34"
2009,28,Normandie,50,Manche,07A,Ordures ménagères résiduelles,02Z,Non précisé,"7545,56"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02A,Valorisation matière,"64677,57"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02E,Valorisation organique,"1601,29"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"33,50"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02C,Incinération sans récupération d'énergie,"0,91"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02D,Stockage,"478,00"
2009,28,Normandie,50,Manche,07E,Matériaux recyclables,02Z,Non précisé,"3037,75"
2009,28,Normandie,50,Manche,07F,Déchets verts et biodéchets,02E,Valorisation organique,"61300,84"
2009,28,Normandie,50,Manche,07F,Déchets verts et biodéchets,02Z,Non précisé,"8224,41"
2009,28,Normandie,50,Manche,07C,Encombrants,02A,Valorisation matière,"1339,80"
2009,28,Normandie,50,Manche,07C,Encombrants,02D,Stockage,"29419,14"
2009,28,Normandie,50,Manche,07C,Encombrants,02Z,Non précisé,"2416,68"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1498,43"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"19,00"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"161,43"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"245,30"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"8,18"
2009,28,Normandie,50,Manche,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"987,70"
2009,28,Normandie,50,Manche,07B,Déblais et gravats,02A,Valorisation matière,"1961,50"
2009,28,Normandie,50,Manche,07B,Déblais et gravats,02D,Stockage,"2278,80"
2009,28,Normandie,50,Manche,07B,Déblais et gravats,02F,Stockage pour inertes,"19402,52"
2009,28,Normandie,50,Manche,07B,Déblais et gravats,02Z,Non précisé,"2268,01"
2009,28,Normandie,50,Manche,07Z,Autres,02A,Valorisation matière,"673,02"
2009,28,Normandie,50,Manche,07Z,Autres,02B,Incinération avec récupération d'énergie,"1,90"
2009,28,Normandie,50,Manche,07Z,Autres,02C,Incinération sans récupération d'énergie,"2,00"
2009,28,Normandie,50,Manche,07Z,Autres,02D,Stockage,"149,46"
2009,28,Normandie,50,Manche,07Z,Autres,02Z,Non précisé,"2,64"
2009,28,Normandie,61,Orne,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"6858,25"
2009,28,Normandie,61,Orne,07A,Ordures ménagères résiduelles,02D,Stockage,"69767,59"
2009,28,Normandie,61,Orne,07A,Ordures ménagères résiduelles,02Z,Non précisé,"1069,15"
2009,28,Normandie,61,Orne,07E,Matériaux recyclables,02A,Valorisation matière,"27008,27"
2009,28,Normandie,61,Orne,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"2575,62"
2009,28,Normandie,61,Orne,07E,Matériaux recyclables,02D,Stockage,"527,76"
2009,28,Normandie,61,Orne,07E,Matériaux recyclables,02Z,Non précisé,"389,71"
2009,28,Normandie,61,Orne,07F,Déchets verts et biodéchets,02A,Valorisation matière,"13177,41"
2009,28,Normandie,61,Orne,07F,Déchets verts et biodéchets,02E,Valorisation organique,"15544,59"
2009,28,Normandie,61,Orne,07F,Déchets verts et biodéchets,02D,Stockage,"931,32"
2009,28,Normandie,61,Orne,07C,Encombrants,02A,Valorisation matière,"19,29"
2009,28,Normandie,61,Orne,07C,Encombrants,02D,Stockage,"18187,31"
2009,28,Normandie,61,Orne,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"1738,24"
2009,28,Normandie,61,Orne,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"2,31"
2009,28,Normandie,61,Orne,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"15,88"
2009,28,Normandie,61,Orne,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"79,41"
2009,28,Normandie,61,Orne,07B,Déblais et gravats,02A,Valorisation matière,"7978,93"
2009,28,Normandie,61,Orne,07B,Déblais et gravats,02D,Stockage,"1458,00"
2009,28,Normandie,61,Orne,07B,Déblais et gravats,02F,Stockage pour inertes,"4305,16"
2009,28,Normandie,61,Orne,07Z,Autres,02A,Valorisation matière,"3,20"
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,02A,Valorisation matière,"9241,06"
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,02E,Valorisation organique,"12218,30"
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,02B,Incinération avec récupération d'énergie,"316640,45"
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,02D,Stockage,"49636,82"
2009,28,Normandie,76,Seine-Maritime,07A,Ordures ménagères résiduelles,02Z,Non précisé,"4873,77"
2009,28,Normandie,76,Seine-Maritime,07E,Matériaux recyclables,02A,Valorisation matière,"99828,84"
2009,28,Normandie,76,Seine-Maritime,07E,Matériaux recyclables,02E,Valorisation organique,"1281,35"
2009,28,Normandie,76,Seine-Maritime,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"7,65"
2009,28,Normandie,76,Seine-Maritime,07E,Matériaux recyclables,02Z,Non précisé,"5654,03"
2009,28,Normandie,76,Seine-Maritime,07F,Déchets verts et biodéchets,02E,Valorisation organique,"152107,78"
2009,28,Normandie,76,Seine-Maritime,07F,Déchets verts et biodéchets,02D,Stockage,"121,28"
2009,28,Normandie,76,Seine-Maritime,07F,Déchets verts et biodéchets,02Z,Non précisé,"316,98"
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,02A,Valorisation matière,"9889,84"
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,02B,Incinération avec récupération d'énergie,"20055,82"
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,02C,Incinération sans récupération d'énergie,"181,52"
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,02D,Stockage,"43217,16"
2009,28,Normandie,76,Seine-Maritime,07C,Encombrants,02Z,Non précisé,"3315,11"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02A,Valorisation matière,"4231,69"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02B,Incinération avec récupération d'énergie,"564,68"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02C,Incinération sans récupération d'énergie,"126,44"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02D,Stockage,"695,72"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02F,Stockage pour inertes,"191,18"
2009,28,Normandie,76,Seine-Maritime,07D,Déchets dangereux (y.c. DEEE),02Z,Non précisé,"1883,97"
2009,28,Normandie,76,Seine-Maritime,07B,Déblais et gravats,02A,Valorisation matière,"14487,24"
2009,28,Normandie,76,Seine-Maritime,07B,Déblais et gravats,02D,Stockage,"10203,02"
2009,28,Normandie,76,Seine-Maritime,07B,Déblais et gravats,02F,Stockage pour inertes,"47790,65"
2009,28,Normandie,76,Seine-Maritime,07B,Déblais et gravats,02Z,Non précisé,"2770,64"
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,02A,Valorisation matière,"13,15"
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,02B,Incinération avec récupération d'énergie,"12431,59"
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,02C,Incinération sans récupération d'énergie,"0,50"
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,02D,Stockage,"26,00"
2009,28,Normandie,76,Seine-Maritime,07Z,Autres,02Z,Non précisé,"16,26"
2009,75,Nouvelle-Aquitaine,16,Charente,07A,Ordures ménagères résiduelles,02C,Incinération sans récupération d'énergie,"27534,70"
2009,75,Nouvelle-Aquitaine,16,Charente,07A,Ordures ménagères résiduelles,02D,Stockage,"53957,20"
2009,75,Nouvelle-Aquitaine,16,Charente,07E,Matériaux recyclables,02A,Valorisation matière,"46369,34"
2009,75,Nouvelle-Aquitaine,16,Charente,07E,Matériaux recyclables,02B,Incinération avec récupération d'énergie,"5,97"
